DATE,WM_WEEK,QTR,Month,FY,TR_PRODUCT,ORG,Org_AD,VP,PILLAR,Application_Name,Cloud,Env,Cost
9/7/24,Week 36,Q3,Sep,2024,ETL/ELT Jobs,Starling,eagle-team@eagle.net,Charlie,Retail,sales,Azure,Dev,9038.1372
9/6/24,Week 36,Q3,Sep,2024,Data Lakehouse,Eagle,tech@moonbird.io,Charlie,Retail,sales,Azure,Prod,4646.8296
3/24/24,Week 12,Q1,Mar,2024,Data Lakehouse,Starling,eagle-team@eagle.net,Charlie,Marketing,reporting,Azure,Stage,4424.6027
8/6/24,Week 32,Q3,Aug,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Emily,Retail,inventory,AWS,Dev,4940.2849
4/27/24,Week 17,Q2,Apr,2024,Analytics Tools,Eagle,all@sunbird.com,Bob,Marketing,sales,Azure,Stage,3933.6421
6/23/24,Week 25,Q2,Jun,2024,Data Lakehouse,Eagle,tech@moonbird.io,Diana,Engineering,riskengine,Azure,Prod,8701.6032
3/13/25,Week 63,Q1,Mar,2024,Big Data Pipeline,Moonbird,all@sunbird.com,Alice,Marketing,checkout,Azure,Prod,6865.4306
1/7/24,Week 01,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Moonbird,finance@sunbird.com,Emily,Operations,inventory,GCP,Dev,5576.7525
6/16/24,Week 24,Q2,Jun,2024,Streaming Analytics,Moonbird,info@starling.org,Emily,Operations,reporting,Azure,Dev,2735.356
11/2/24,Week 44,Q4,Nov,2024,Streaming Analytics,Moonbird,finance@sunbird.com,Bob,Finance,inventory,Azure,Stage,5340.3571
4/24/25,Week 69,Q2,Apr,2024,Analytics Tools,Hawk,finance@sunbird.com,Bob,Operations,inventory,Azure,Stage,3500.5881
4/10/25,Week 67,Q2,Apr,2024,ML Platform,Sunbird,all@sunbird.com,Alice,Engineering,inventory,AWS,Stage,5918.128
10/24/24,Week 43,Q4,Oct,2024,Streaming Analytics,Moonbird,all@sunbird.com,Alice,Finance,riskengine,Azure,Prod,4378.8614
2/2/25,Week 57,Q1,Feb,2024,Streaming Analytics,Eagle,finance@sunbird.com,Emily,Finance,checkout,AWS,Prod,3506.0743
11/5/24,Week 45,Q4,Nov,2024,Big Data Pipeline,Sunbird,finance@sunbird.com,Charlie,Operations,checkout,GCP,Dev,8454.7371
11/8/24,Week 45,Q4,Nov,2024,Data Lakehouse,Sunbird,info@starling.org,Charlie,Operations,riskengine,Azure,Stage,6241.3572
3/22/25,Week 64,Q1,Mar,2024,ETL/ELT Jobs,Sunbird,finance@sunbird.com,Bob,Engineering,checkout,Azure,Dev,8714.948
7/9/24,Week 28,Q3,Jul,2024,ETL/ELT Jobs,Eagle,finance@sunbird.com,Alice,Retail,reporting,Azure,Prod,5359.9936
4/27/24,Week 17,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Eagle,finance@sunbird.com,Bob,Finance,riskengine,AWS,Dev,7117.9114
3/10/24,Week 10,Q1,Mar,2024,ETL/ELT Jobs,Moonbird,eagle-team@eagle.net,Emily,Retail,checkout,AWS,Dev,9395.2631
2/18/25,Week 60,Q1,Feb,2024,Big Data Pipeline,Moonbird,tech@moonbird.io,Emily,Engineering,inventory,AWS,Dev,4731.3657
9/26/24,Week 39,Q3,Sep,2024,Streaming Analytics,Moonbird,info@starling.org,Alice,Retail,reporting,Azure,Dev,3855.0814
2/3/24,Week 05,Q1,Feb,2024,Analytics Tools,Hawk,finance@sunbird.com,Alice,Retail,inventory,GCP,Stage,6339.826
11/13/24,Week 46,Q4,Nov,2024,INTL DATA AND ANALYTICS POC,Moonbird,tech@moonbird.io,Diana,Retail,reporting,GCP,Dev,1919.2488
5/16/24,Week 20,Q2,May,2024,Analytics Tools,Hawk,all@sunbird.com,Diana,Operations,checkout,Azure,Stage,7741.6603
1/14/25,Week 55,Q1,Jan,2024,Streaming Analytics,Hawk,eagle-team@eagle.net,Emily,Marketing,reporting,GCP,Dev,7845.0881
1/25/24,Week 04,Q1,Jan,2024,Big Data Pipeline,Eagle,all@sunbird.com,Emily,Retail,inventory,GCP,Stage,3808.6024
2/7/24,Week 06,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Emily,Marketing,riskengine,GCP,Dev,2528.2255
1/2/25,Week 53,Q1,Jan,2024,Big Data Pipeline,Moonbird,eagle-team@eagle.net,Charlie,Finance,inventory,GCP,Stage,5537.4701
6/26/24,Week 26,Q2,Jun,2024,Big Data Pipeline,Eagle,all@sunbird.com,Bob,Finance,riskengine,Azure,Stage,3152.5454
4/21/24,Week 16,Q2,Apr,2024,Analytics Tools,Hawk,info@starling.org,Charlie,Engineering,sales,AWS,Dev,3145.1142
7/28/24,Week 30,Q3,Jul,2024,Big Data Pipeline,Moonbird,tech@moonbird.io,Alice,Marketing,riskengine,Azure,Dev,9653.2825
10/25/24,Week 43,Q4,Oct,2024,Big Data Pipeline,Eagle,finance@sunbird.com,Bob,Engineering,checkout,Azure,Dev,96.5602
11/15/24,Week 46,Q4,Nov,2024,Analytics Tools,Hawk,tech@moonbird.io,Emily,Retail,sales,GCP,Stage,5718.6507
1/29/25,Week 57,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Moonbird,tech@moonbird.io,Emily,Finance,riskengine,Azure,Dev,3617.3171
12/27/24,Week 52,Q4,Dec,2024,Streaming Analytics,Eagle,all@sunbird.com,Bob,Marketing,riskengine,Azure,Dev,1128.3237
5/11/24,Week 19,Q2,May,2024,ML Platform,Sunbird,finance@sunbird.com,Charlie,Finance,inventory,AWS,Stage,7329.5709
10/8/24,Week 41,Q4,Oct,2024,Streaming Analytics,Moonbird,all@sunbird.com,Alice,Finance,riskengine,AWS,Dev,3048.3098
1/27/25,Week 57,Q1,Jan,2024,Streaming Analytics,Hawk,eagle-team@eagle.net,Diana,Finance,sales,AWS,Dev,2715.353
1/13/25,Week 55,Q1,Jan,2024,ML Platform,Starling,eagle-team@eagle.net,Diana,Engineering,reporting,GCP,Stage,7578.407
11/21/24,Week 47,Q4,Nov,2024,Analytics Tools,Hawk,eagle-team@eagle.net,Alice,Retail,riskengine,Azure,Prod,7823.4894
11/14/24,Week 46,Q4,Nov,2024,Data Lakehouse,Starling,info@starling.org,Diana,Operations,riskengine,GCP,Stage,523.864
5/26/24,Week 21,Q2,May,2024,Big Data Pipeline,Hawk,finance@sunbird.com,Diana,Engineering,sales,AWS,Stage,7272.1864
9/8/24,Week 36,Q3,Sep,2024,INTL DATA AND ANALYTICS POC,Eagle,all@sunbird.com,Bob,Retail,riskengine,GCP,Dev,9039.7633
6/12/24,Week 24,Q2,Jun,2024,Big Data Pipeline,Sunbird,finance@sunbird.com,Charlie,Marketing,reporting,Azure,Stage,4808.0483
11/20/24,Week 47,Q4,Nov,2024,Analytics Tools,Sunbird,tech@moonbird.io,Bob,Finance,sales,AWS,Prod,8009.863
2/13/25,Week 59,Q1,Feb,2024,ML Platform,Starling,info@starling.org,Alice,Finance,inventory,AWS,Stage,8854.5235
2/26/25,Week 61,Q1,Feb,2024,Data Lakehouse,Eagle,tech@moonbird.io,Charlie,Marketing,reporting,AWS,Prod,545.8424
9/10/24,Week 37,Q3,Sep,2024,Streaming Analytics,Starling,tech@moonbird.io,Bob,Operations,inventory,Azure,Stage,2370.4702
1/24/24,Week 04,Q1,Jan,2024,ETL/ELT Jobs,Moonbird,tech@moonbird.io,Charlie,Engineering,inventory,Azure,Prod,4739.4016
4/25/24,Week 17,Q2,Apr,2024,Data Lakehouse,Eagle,all@sunbird.com,Bob,Finance,checkout,AWS,Prod,4493.1725
10/14/24,Week 42,Q4,Oct,2024,Streaming Analytics,Starling,tech@moonbird.io,Emily,Engineering,inventory,GCP,Stage,7681.7345
1/28/25,Week 57,Q1,Jan,2024,Data Lakehouse,Sunbird,info@starling.org,Diana,Operations,checkout,Azure,Stage,4039.2569
2/19/25,Week 60,Q1,Feb,2024,Analytics Tools,Sunbird,tech@moonbird.io,Emily,Operations,reporting,Azure,Stage,3979.522
1/3/25,Week 53,Q1,Jan,2024,Big Data Pipeline,Sunbird,all@sunbird.com,Bob,Marketing,reporting,AWS,Dev,6425.2276
3/2/24,Week 09,Q1,Mar,2024,ETL/ELT Jobs,Moonbird,finance@sunbird.com,Emily,Marketing,reporting,Azure,Prod,8313.9411
3/7/24,Week 10,Q1,Mar,2024,Big Data Pipeline,Hawk,eagle-team@eagle.net,Alice,Marketing,sales,AWS,Stage,5374.2679
3/11/24,Week 11,Q1,Mar,2024,Streaming Analytics,Moonbird,tech@moonbird.io,Diana,Marketing,sales,Azure,Prod,9848.7528
2/16/25,Week 59,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Starling,info@starling.org,Charlie,Operations,checkout,Azure,Stage,6962.2066
12/22/24,Week 51,Q4,Dec,2024,ETL/ELT Jobs,Moonbird,tech@moonbird.io,Emily,Operations,checkout,Azure,Dev,66.3252
7/4/24,Week 27,Q3,Jul,2024,Data Lakehouse,Eagle,finance@sunbird.com,Diana,Operations,checkout,AWS,Prod,9175.2213
5/17/24,Week 20,Q2,May,2024,Analytics Tools,Moonbird,finance@sunbird.com,Bob,Engineering,checkout,Azure,Stage,6525.4291
11/1/24,Week 44,Q4,Nov,2024,ML Platform,Moonbird,eagle-team@eagle.net,Charlie,Finance,riskengine,AWS,Prod,5808.1483
11/29/24,Week 48,Q4,Nov,2024,Data Lakehouse,Moonbird,finance@sunbird.com,Alice,Marketing,sales,AWS,Prod,7376.4782
2/6/24,Week 06,Q1,Feb,2024,Streaming Analytics,Eagle,eagle-team@eagle.net,Bob,Engineering,sales,Azure,Prod,3050.5581
1/8/24,Week 02,Q1,Jan,2024,Analytics Tools,Hawk,all@sunbird.com,Bob,Marketing,sales,AWS,Stage,1102.7266
5/22/24,Week 21,Q2,May,2024,Data Lakehouse,Hawk,tech@moonbird.io,Emily,Engineering,reporting,GCP,Dev,5190.5025
10/6/24,Week 40,Q4,Oct,2024,Analytics Tools,Starling,eagle-team@eagle.net,Diana,Retail,reporting,GCP,Prod,6106.4806
3/3/25,Week 62,Q1,Mar,2024,ML Platform,Hawk,info@starling.org,Diana,Finance,checkout,AWS,Stage,4191.9158
1/17/24,Week 03,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Hawk,all@sunbird.com,Emily,Finance,sales,Azure,Prod,2814.6556
5/9/24,Week 19,Q2,May,2024,Streaming Analytics,Moonbird,all@sunbird.com,Bob,Retail,sales,AWS,Stage,7961.5536
6/12/24,Week 24,Q2,Jun,2024,Data Lakehouse,Eagle,all@sunbird.com,Diana,Finance,reporting,GCP,Prod,1417.2813
10/14/24,Week 42,Q4,Oct,2024,ML Platform,Eagle,tech@moonbird.io,Alice,Engineering,riskengine,Azure,Stage,4267.4579
9/5/24,Week 36,Q3,Sep,2024,Big Data Pipeline,Hawk,tech@moonbird.io,Bob,Retail,sales,Azure,Prod,1078.782
4/23/25,Week 69,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Sunbird,eagle-team@eagle.net,Diana,Retail,riskengine,GCP,Dev,6377.0745
12/21/24,Week 51,Q4,Dec,2024,ETL/ELT Jobs,Starling,finance@sunbird.com,Emily,Operations,inventory,GCP,Dev,7856.9731
4/26/24,Week 17,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Starling,eagle-team@eagle.net,Alice,Operations,riskengine,AWS,Prod,6587.0153
1/30/25,Week 57,Q1,Jan,2024,Analytics Tools,Hawk,info@starling.org,Emily,Engineering,sales,GCP,Prod,1676.4183
1/6/25,Week 54,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Sunbird,finance@sunbird.com,Alice,Retail,inventory,GCP,Prod,2997.3251
1/12/24,Week 02,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Moonbird,eagle-team@eagle.net,Alice,Engineering,checkout,Azure,Prod,4502.275
10/23/24,Week 43,Q4,Oct,2024,Data Lakehouse,Moonbird,eagle-team@eagle.net,Emily,Operations,checkout,GCP,Dev,8475.0132
2/7/24,Week 06,Q1,Feb,2024,ML Platform,Hawk,tech@moonbird.io,Diana,Finance,sales,GCP,Dev,6958.9551
3/9/24,Week 10,Q1,Mar,2024,ETL/ELT Jobs,Moonbird,tech@moonbird.io,Bob,Retail,riskengine,Azure,Prod,1870.9398
10/31/24,Week 44,Q4,Oct,2024,ETL/ELT Jobs,Eagle,finance@sunbird.com,Charlie,Marketing,checkout,AWS,Dev,2477.4498
3/3/25,Week 62,Q1,Mar,2024,Big Data Pipeline,Hawk,finance@sunbird.com,Diana,Retail,checkout,Azure,Dev,4849.0093
5/16/24,Week 20,Q2,May,2024,INTL DATA AND ANALYTICS POC,Sunbird,info@starling.org,Bob,Marketing,reporting,GCP,Prod,9250.343
6/1/24,Week 22,Q2,Jun,2024,ML Platform,Hawk,tech@moonbird.io,Alice,Marketing,inventory,AWS,Stage,1089.8399
1/5/24,Week 01,Q1,Jan,2024,ML Platform,Hawk,finance@sunbird.com,Diana,Engineering,checkout,Azure,Stage,4794.6633
6/22/24,Week 25,Q2,Jun,2024,Big Data Pipeline,Sunbird,all@sunbird.com,Diana,Marketing,riskengine,Azure,Stage,1691.5298
4/26/24,Week 17,Q2,Apr,2024,Big Data Pipeline,Moonbird,tech@moonbird.io,Alice,Operations,inventory,AWS,Dev,1425.7853
4/12/24,Week 15,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Sunbird,finance@sunbird.com,Bob,Finance,sales,GCP,Prod,804.3318
12/19/24,Week 51,Q4,Dec,2024,Streaming Analytics,Eagle,info@starling.org,Emily,Engineering,riskengine,GCP,Dev,370.4069
4/9/24,Week 15,Q2,Apr,2024,ML Platform,Sunbird,finance@sunbird.com,Bob,Operations,inventory,GCP,Prod,778.2876
2/7/25,Week 58,Q1,Feb,2024,Analytics Tools,Sunbird,eagle-team@eagle.net,Emily,Finance,checkout,AWS,Prod,5791.7661
2/7/25,Week 58,Q1,Feb,2024,ML Platform,Moonbird,info@starling.org,Alice,Operations,checkout,GCP,Prod,6674.2036
11/30/24,Week 48,Q4,Nov,2024,ML Platform,Eagle,all@sunbird.com,Diana,Operations,inventory,Azure,Prod,2066.8081
5/20/24,Week 21,Q2,May,2024,Streaming Analytics,Eagle,eagle-team@eagle.net,Charlie,Marketing,riskengine,GCP,Stage,9522.9056
6/12/24,Week 24,Q2,Jun,2024,ETL/ELT Jobs,Hawk,tech@moonbird.io,Emily,Engineering,reporting,Azure,Prod,8207.9096
3/28/24,Week 13,Q1,Mar,2024,ML Platform,Moonbird,tech@moonbird.io,Bob,Engineering,reporting,AWS,Stage,3906.083
4/21/25,Week 69,Q2,Apr,2024,Big Data Pipeline,Sunbird,tech@moonbird.io,Alice,Operations,reporting,AWS,Stage,5601.8991
3/1/24,Week 09,Q1,Mar,2024,ML Platform,Moonbird,finance@sunbird.com,Emily,Retail,riskengine,Azure,Stage,8791.1571
2/16/24,Week 07,Q1,Feb,2024,ML Platform,Sunbird,finance@sunbird.com,Charlie,Retail,checkout,GCP,Stage,8619.8627
4/30/24,Week 18,Q2,Apr,2024,ETL/ELT Jobs,Starling,info@starling.org,Charlie,Engineering,riskengine,Azure,Dev,1126.8064
3/31/25,Week 66,Q1,Mar,2024,Streaming Analytics,Eagle,finance@sunbird.com,Diana,Retail,riskengine,Azure,Dev,2365.4192
4/2/24,Week 14,Q2,Apr,2024,Big Data Pipeline,Sunbird,tech@moonbird.io,Charlie,Marketing,riskengine,GCP,Stage,8343.0912
12/24/24,Week 52,Q4,Dec,2024,Analytics Tools,Hawk,finance@sunbird.com,Alice,Engineering,reporting,GCP,Prod,6004.7706
4/25/24,Week 17,Q2,Apr,2024,ML Platform,Hawk,all@sunbird.com,Alice,Finance,reporting,GCP,Dev,4587.5414
3/11/25,Week 63,Q1,Mar,2024,ETL/ELT Jobs,Hawk,all@sunbird.com,Emily,Marketing,riskengine,Azure,Prod,7856.4259
2/6/24,Week 06,Q1,Feb,2024,ETL/ELT Jobs,Moonbird,info@starling.org,Emily,Engineering,riskengine,GCP,Prod,6621.5594
4/11/25,Week 67,Q2,Apr,2024,Big Data Pipeline,Sunbird,info@starling.org,Charlie,Finance,riskengine,Azure,Dev,2955.6881
3/22/25,Week 64,Q1,Mar,2024,Streaming Analytics,Starling,info@starling.org,Bob,Engineering,checkout,AWS,Stage,5731.6514
1/11/25,Week 54,Q1,Jan,2024,ETL/ELT Jobs,Sunbird,all@sunbird.com,Charlie,Operations,inventory,Azure,Stage,9055.8223
3/4/24,Week 10,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Starling,info@starling.org,Diana,Finance,reporting,GCP,Stage,927.0423
7/8/24,Week 28,Q3,Jul,2024,Big Data Pipeline,Eagle,tech@moonbird.io,Bob,Operations,sales,GCP,Stage,800.6059
8/15/24,Week 33,Q3,Aug,2024,Big Data Pipeline,Starling,tech@moonbird.io,Bob,Operations,checkout,GCP,Stage,740.1211
7/24/24,Week 30,Q3,Jul,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Charlie,Retail,inventory,GCP,Stage,534.4771
4/8/25,Week 67,Q2,Apr,2024,ETL/ELT Jobs,Hawk,tech@moonbird.io,Diana,Finance,sales,Azure,Prod,4123.7535
2/15/24,Week 07,Q1,Feb,2024,Big Data Pipeline,Sunbird,eagle-team@eagle.net,Alice,Retail,reporting,GCP,Stage,9041.5307
3/21/24,Week 12,Q1,Mar,2024,Analytics Tools,Eagle,info@starling.org,Alice,Operations,checkout,AWS,Prod,9078.2361
7/6/24,Week 27,Q3,Jul,2024,Analytics Tools,Sunbird,finance@sunbird.com,Emily,Engineering,inventory,Azure,Prod,7255.9901
1/16/24,Week 03,Q1,Jan,2024,Streaming Analytics,Sunbird,info@starling.org,Diana,Marketing,reporting,GCP,Stage,991.2075
11/28/24,Week 48,Q4,Nov,2024,Streaming Analytics,Starling,eagle-team@eagle.net,Bob,Retail,reporting,Azure,Dev,2341.8542
4/4/24,Week 14,Q2,Apr,2024,ETL/ELT Jobs,Eagle,tech@moonbird.io,Emily,Marketing,riskengine,GCP,Dev,7467.1866
4/6/25,Week 66,Q2,Apr,2024,ML Platform,Starling,finance@sunbird.com,Alice,Retail,riskengine,GCP,Stage,3501.6087
8/5/24,Week 32,Q3,Aug,2024,Streaming Analytics,Moonbird,info@starling.org,Diana,Marketing,reporting,Azure,Stage,7184.9282
4/2/25,Week 66,Q2,Apr,2024,Analytics Tools,Moonbird,all@sunbird.com,Emily,Engineering,checkout,GCP,Dev,7870.8115
4/19/24,Week 16,Q2,Apr,2024,Streaming Analytics,Hawk,tech@moonbird.io,Bob,Retail,checkout,AWS,Dev,8719.1734
2/26/25,Week 61,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Hawk,info@starling.org,Emily,Marketing,checkout,Azure,Dev,2414.7739
8/14/24,Week 33,Q3,Aug,2024,Streaming Analytics,Sunbird,eagle-team@eagle.net,Diana,Finance,riskengine,Azure,Stage,9669.7249
6/5/24,Week 23,Q2,Jun,2024,Analytics Tools,Moonbird,eagle-team@eagle.net,Diana,Operations,sales,GCP,Dev,4882.2489
5/21/24,Week 21,Q2,May,2024,Data Lakehouse,Hawk,finance@sunbird.com,Bob,Marketing,inventory,GCP,Stage,6923.593
8/27/24,Week 35,Q3,Aug,2024,Streaming Analytics,Moonbird,tech@moonbird.io,Alice,Finance,inventory,AWS,Dev,5410.5343
4/5/24,Week 14,Q2,Apr,2024,Data Lakehouse,Hawk,all@sunbird.com,Alice,Operations,checkout,AWS,Prod,6102.1114
4/17/25,Week 68,Q2,Apr,2024,Data Lakehouse,Hawk,tech@moonbird.io,Emily,Marketing,sales,GCP,Stage,4695.6426
1/23/24,Week 04,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Starling,eagle-team@eagle.net,Charlie,Operations,reporting,Azure,Dev,1316.4665
10/16/24,Week 42,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Hawk,eagle-team@eagle.net,Charlie,Marketing,reporting,AWS,Dev,8893.8975
9/20/24,Week 38,Q3,Sep,2024,Streaming Analytics,Sunbird,eagle-team@eagle.net,Diana,Finance,sales,Azure,Dev,6916.0956
3/22/25,Week 64,Q1,Mar,2024,Streaming Analytics,Starling,finance@sunbird.com,Diana,Operations,riskengine,Azure,Dev,6120.6341
4/7/24,Week 14,Q2,Apr,2024,ML Platform,Sunbird,all@sunbird.com,Emily,Finance,riskengine,AWS,Dev,4861.2705
9/24/24,Week 39,Q3,Sep,2024,INTL DATA AND ANALYTICS POC,Moonbird,info@starling.org,Bob,Finance,riskengine,AWS,Stage,6549.236
2/24/24,Week 08,Q1,Feb,2024,Streaming Analytics,Sunbird,all@sunbird.com,Diana,Marketing,checkout,Azure,Stage,5837.0302
7/30/24,Week 31,Q3,Jul,2024,Big Data Pipeline,Moonbird,tech@moonbird.io,Bob,Operations,inventory,Azure,Dev,6891.9286
1/29/25,Week 57,Q1,Jan,2024,Streaming Analytics,Hawk,all@sunbird.com,Alice,Finance,riskengine,Azure,Prod,7805.4944
9/3/24,Week 36,Q3,Sep,2024,ML Platform,Sunbird,eagle-team@eagle.net,Charlie,Marketing,riskengine,Azure,Prod,8571.4575
8/15/24,Week 33,Q3,Aug,2024,Big Data Pipeline,Moonbird,info@starling.org,Alice,Retail,riskengine,AWS,Prod,2754.4039
10/19/24,Week 42,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Hawk,tech@moonbird.io,Diana,Retail,inventory,GCP,Dev,8926.3008
3/25/25,Week 65,Q1,Mar,2024,ETL/ELT Jobs,Starling,info@starling.org,Bob,Engineering,sales,AWS,Prod,1804.9452
4/21/25,Week 69,Q2,Apr,2024,Streaming Analytics,Hawk,info@starling.org,Emily,Finance,inventory,Azure,Stage,9106.9077
8/5/24,Week 32,Q3,Aug,2024,Data Lakehouse,Eagle,info@starling.org,Alice,Finance,inventory,AWS,Prod,3638.3377
6/30/24,Week 26,Q2,Jun,2024,Analytics Tools,Eagle,all@sunbird.com,Alice,Retail,checkout,GCP,Stage,1063.9404
1/28/24,Week 04,Q1,Jan,2024,Streaming Analytics,Eagle,tech@moonbird.io,Bob,Operations,inventory,Azure,Prod,284.2255
3/19/24,Week 12,Q1,Mar,2024,ETL/ELT Jobs,Hawk,eagle-team@eagle.net,Diana,Retail,sales,AWS,Dev,896.7741
3/3/24,Week 09,Q1,Mar,2024,Streaming Analytics,Moonbird,eagle-team@eagle.net,Diana,Retail,inventory,Azure,Stage,8266.83
3/28/24,Week 13,Q1,Mar,2024,ML Platform,Hawk,info@starling.org,Diana,Retail,checkout,Azure,Dev,6639.3197
10/11/24,Week 41,Q4,Oct,2024,Analytics Tools,Starling,eagle-team@eagle.net,Alice,Engineering,checkout,AWS,Dev,8582.1142
10/21/24,Week 43,Q4,Oct,2024,ETL/ELT Jobs,Eagle,info@starling.org,Bob,Engineering,checkout,AWS,Stage,1127.2852
5/29/24,Week 22,Q2,May,2024,ML Platform,Starling,tech@moonbird.io,Diana,Retail,reporting,GCP,Stage,2860.4754
1/25/25,Week 56,Q1,Jan,2024,Analytics Tools,Starling,tech@moonbird.io,Bob,Retail,inventory,Azure,Stage,8195.9852
5/13/24,Week 20,Q2,May,2024,INTL DATA AND ANALYTICS POC,Starling,eagle-team@eagle.net,Emily,Finance,reporting,Azure,Stage,2869.1507
10/6/24,Week 40,Q4,Oct,2024,Data Lakehouse,Hawk,finance@sunbird.com,Alice,Engineering,reporting,AWS,Dev,3000.9767
9/10/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Eagle,finance@sunbird.com,Charlie,Operations,reporting,AWS,Prod,992.389
3/29/25,Week 65,Q1,Mar,2024,Big Data Pipeline,Moonbird,finance@sunbird.com,Emily,Engineering,inventory,Azure,Prod,3147.6224
4/9/25,Week 67,Q2,Apr,2024,Streaming Analytics,Eagle,eagle-team@eagle.net,Emily,Operations,checkout,AWS,Prod,751.4516
1/30/24,Week 05,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Hawk,finance@sunbird.com,Diana,Retail,sales,Azure,Dev,2109.1775
1/2/24,Week 01,Q1,Jan,2024,Big Data Pipeline,Moonbird,eagle-team@eagle.net,Diana,Marketing,inventory,AWS,Stage,6904.3669
2/2/24,Week 05,Q1,Feb,2024,Big Data Pipeline,Starling,info@starling.org,Charlie,Marketing,reporting,GCP,Dev,8406.8848
2/20/25,Week 60,Q1,Feb,2024,Streaming Analytics,Sunbird,all@sunbird.com,Charlie,Retail,riskengine,AWS,Prod,2697.7725
3/16/25,Week 63,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Hawk,tech@moonbird.io,Diana,Engineering,riskengine,GCP,Stage,5138.2864
12/12/24,Week 50,Q4,Dec,2024,Big Data Pipeline,Hawk,info@starling.org,Charlie,Engineering,checkout,Azure,Prod,4463.2861
2/17/24,Week 07,Q1,Feb,2024,Streaming Analytics,Moonbird,finance@sunbird.com,Bob,Operations,reporting,GCP,Prod,5910.4119
12/29/24,Week 52,Q4,Dec,2024,ETL/ELT Jobs,Hawk,finance@sunbird.com,Diana,Retail,riskengine,Azure,Prod,9003.6048
3/25/24,Week 13,Q1,Mar,2024,Big Data Pipeline,Starling,info@starling.org,Diana,Operations,inventory,AWS,Stage,7755.9182
12/28/24,Week 52,Q4,Dec,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Bob,Marketing,riskengine,GCP,Prod,9133.107
12/10/24,Week 50,Q4,Dec,2024,Data Lakehouse,Moonbird,finance@sunbird.com,Diana,Finance,checkout,AWS,Stage,6743.1611
2/3/24,Week 05,Q1,Feb,2024,Data Lakehouse,Hawk,eagle-team@eagle.net,Charlie,Finance,inventory,GCP,Prod,2191.1888
12/24/24,Week 52,Q4,Dec,2024,ETL/ELT Jobs,Sunbird,tech@moonbird.io,Emily,Finance,sales,AWS,Prod,5863.1808
2/19/24,Week 08,Q1,Feb,2024,Analytics Tools,Eagle,all@sunbird.com,Emily,Engineering,reporting,GCP,Stage,1078.5932
4/4/25,Week 66,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Hawk,eagle-team@eagle.net,Charlie,Finance,inventory,Azure,Stage,637.9625
2/23/24,Week 08,Q1,Feb,2024,ETL/ELT Jobs,Moonbird,tech@moonbird.io,Diana,Marketing,riskengine,GCP,Prod,9425.4594
6/12/24,Week 24,Q2,Jun,2024,Analytics Tools,Hawk,finance@sunbird.com,Alice,Marketing,riskengine,GCP,Stage,4902.823
2/14/24,Week 07,Q1,Feb,2024,Big Data Pipeline,Eagle,info@starling.org,Alice,Operations,inventory,Azure,Dev,3879.0929
9/25/24,Week 39,Q3,Sep,2024,Analytics Tools,Hawk,all@sunbird.com,Charlie,Operations,reporting,AWS,Stage,4733.6545
1/17/25,Week 55,Q1,Jan,2024,Analytics Tools,Starling,finance@sunbird.com,Charlie,Engineering,reporting,GCP,Dev,1146.2279
5/11/24,Week 19,Q2,May,2024,Streaming Analytics,Hawk,info@starling.org,Emily,Finance,sales,Azure,Dev,4531.8613
12/30/24,Week 53,Q4,Dec,2024,Analytics Tools,Eagle,tech@moonbird.io,Charlie,Retail,checkout,Azure,Stage,6176.4805
3/5/25,Week 62,Q1,Mar,2024,ML Platform,Starling,finance@sunbird.com,Diana,Operations,sales,GCP,Prod,3200.911
5/22/24,Week 21,Q2,May,2024,Big Data Pipeline,Moonbird,all@sunbird.com,Diana,Finance,checkout,Azure,Dev,9565.732
6/19/24,Week 25,Q2,Jun,2024,ETL/ELT Jobs,Moonbird,eagle-team@eagle.net,Bob,Finance,riskengine,AWS,Prod,4530.6154
5/16/24,Week 20,Q2,May,2024,ETL/ELT Jobs,Moonbird,all@sunbird.com,Emily,Retail,reporting,GCP,Prod,7561.4979
